Region,Country,Business Unit,SP Outcome,SP Output,Thematic Area Category,Thematic Area,Content Area,Result Type,Narrative,,,,,,,,,,,,,,,,,,
AS,Lebanon,52100,1,2,Sexual reproductive health,Family planning,Resource Mobilization,Difficult challenges,Shortage of fund and failure of MOPH to share its contribution to procure RH commodities,,,,,,,,,,,,,,,,,,
AS,Lebanon,52100,1,2,Sexual reproductive health,SRH,Programming,Lessons learned,Staff support to MOPH has significant impact on delivery of RH/ family planning services at the primary health care level and on RH data and information at MOPH central level,,,,,,,,,,,,,,,,,,
AS,Lebanon,52100,1,2,Sexual reproductive health,SRH,Partnership,Lessons learned,Engagement and commitment of multiple partners succeeded in the implementation of most activities despite unstable security environment in Lebanon,,,,,,,,,,,,,,,,,,
AS,Lebanon,52100,1,3,Sexual reproductive health,Family planning,Programming,Difficult challenges,Workload in public hospitals affected enrollment of midwives in the family planning counseling training and coaching visits,,,,,,,,,,,,,,,,,,
AS,Lebanon,52100,1,3,Sexual reproductive health,Family planning,Programming,Lessons learned,"Findings from the KABP on family planning counseling showed that the coaching model supported by UNFPA is important to support, guide and monitor midwives when initiating FP counseling, which in return is impacting women choice of appropriate contraceptive method and boosting their overall satisfaction about information they gained in the counseling sessions  ",,,,,,,,,,,,,,,,,,
AS,Lebanon,52100,2,6,Youth,In school CSE,Programming,Difficult challenges,Internal constraints at Center for Educational Research and Development including processing time and passing away of the person identified to be in charge of developing the linkages framework; and the fact that there was no recruitment to continue implementing the project. ,,,,,,,,,,,,,,,,,,
AS,Lebanon,52100,2,6,Youth,Youth life skills,Programming,Faith and Culture,"It is difficult to engage youth in community activities during school semester, and it takes extra efforts to be able to engage girls from conservative communities.",,,,,,,,,,,,,,,,,,
AS,Lebanon,52100,3,12,Harmful practices,Child marriage,Programming,Best Practices,"Sensitizing and enhancing capacities of media personnel on GBV in general and child marriage in particular, which in turn will ensure better and media ethical investigation and reporting on GBV cases.",,,,,,,,,,,,,,,,,,
AS,Lebanon,52100,3,12,Harmful practices,Child marriage,Programming,Best Practices,"Enhancing capacities of community members namely peer educators (men, women and young people) on GBV including child marriage. This commitment was translated into the signature of pledges by the community leaders, which in turn would ensure the commitment of these leaders materializes through a wide spectrum of activities and interventions for preventing GBV and supporting the youth and women networks in doing so.",,,,,,,,,,,,,,,,,,
AS,Lebanon,52100,3,12,Harmful practices,Men and boys,Programming,Best Practices,"Supporting community outreach and awareness raising on GBV and child marriage among other involving men, boys, young people and women through the adoption of the peer to peer approach.",,,,,,,,,,,,,,,,,,
AS,Lebanon,52100,4,13,Population data,Tracking SDGs and the ICPD,Programming,Parliamentarians,Supported the development of the national 5th and 6th CEDAW report,,,,,,,,,,,,,,,,,,
AS,Lebanon,52100,3,11,GBV,GBV Response and Prevention,Programming,Difficult challenges,"Absence of a dedicated GBV specialist to follow up, coordinate and manage the GBV related interventions",,,,,,,,,,,,,,,,,,
AS,Libya,52200,ALL,ALL,OEE,OEE,Programming,Difficult challenges,Volatile security and political situation poses the biggest challenge with regard to project implementation.,,,,,,,,,,,,,,,,,,
AS,Libya,52200,ALL,ALL,OEE,OEE,Programming,Difficult challenges,"All workshops, meetings and events are required to be conducted in only two UN cleared venues location in Tripoli green zone. This limitation has increased the cost of these venues and Participants from different cities and geographies from Libya can not participate due to security threats posed by their affiliation to a specific group / political geography.",,,,,,,,,,,,,,,,,,
AS,Libya,52200,ALL,ALL,OEE,OEE,Programming,Difficult challenges,"Limitations in stewardship capacity of the Ministry of Health, Ministry of Higher Education and subnational municipalities requires additional technical and financial support to lead and expedite the overall development process in health and education.",,,,,,,,,,,,,,,,,,
AS,Libya,52200,ALL,ALL,OEE,OEE,Programming,Difficult challenges,"Limitations of financial institutions and collapsed banking system in Libya has posed challenges for fund transfer, financial management and physical cash management relevant to UNFPA activities.",,,,,,,,,,,,,,,,,,
AS,Libya,52200,ALL,ALL,OEE,OEE,Programming,Lessons learned,"Straight forward approaches do not work in the current insecure context of Libya; therefore, we need to think of alternative acceptable approaches to facilitate for changes. This involves the deployment and training of more local staff, partnering with local institutions such as the nursing and midwifery associations and government entities.",,,,,,,,,,,,,,,,,,
AS,Libya,52200,1,1,Sexual reproductive health,SRH in humanitarian settings,Programming,Difficult challenges,"RH sub working groups, nursing and midwifery project steering committee meetings are turned down by MoH officials and instead the focus has remained on trauma care and response to war line wounded ones.",,,,,,,,,,,,,,,,,,
AS,Libya,52200,1,2,Sexual reproductive health,EmONC,Programming,Lessons learned,MOH and MoFA approval for RH kits have to be secured as soon as the bill of loading / airway bills (BL/ AWB) are received. This will save us time to release our commodities from custom clearances and will help us expedite the process of distribution.,,,,,,,,,,,,,,,,,,
AS,Libya,52200,1,2,Sexual reproductive health,SRH in humanitarian settings,Programming,Difficult challenges,Delays in MoH and MOFA approval for procurement of RH kits due to the absence of UNFPA selected manufacturing companies for RH kits on the list of Libya registered companies.,,,,,,,,,,,,,,,,,,
AS,Libya,52200,1,2,Sexual reproductive health,SRH in humanitarian settings,Programming,Difficult challenges,Unstable security and political situation in Libya does not allow UN and project staff mobility in the region,,,,,,,,,,,,,,,,,,
AS,Libya,52200,1,3,Sexual reproductive health,Midwifery,Programming,Difficult challenges,Extensive MOH staff turnover imposes delays in obtaining progress on advanced midwifery and specialized nursing project.,,,,,,,,,,,,,,,,,,
AS,Libya,52200,1,3,Sexual reproductive health,Midwifery,Partnership,Lessons learned,"Lack of recognition of Nursing and Midwifery professions, the importance of RMNCAH activities by national and subnational departments of the government poses challenges to influence institutions for policy and strategic level changes. UNFPA has learned to strengthen partnership with committed and willing health leaders, influential authorities, local nurses and midwives to advance its advocacy and lobby for the promotion and empowerment of nursing and midwifery professions in Libya.",,,,,,,,,,,,,,,,,,
AS,Libya,52200,1,4,Sexual reproductive health,Family planning,Programming,Difficult challenges,Logistic relevant challenges in the distribution of RH kits due to the absence of RH Commodity security system in Libya,,,,,,,,,,,,,,,,,,
AS,Libya,52200,2,7,Youth,Youth in humanitarian action and peace building,Programming,Lessons learned,"Maintain constant engagemnet with Libyan partners at government and civil society level, keeping them informed on UNFPA's work on youth and adolescents and hearing their updates.",,,,,,,,,,,,,,,,,,
AS,Libya,52200,3,10,GBV,GBV prevention and response in humanitarian settings,Programming,Best Practices,"The success of the 16 days of activism campaign, which combined technology, social media, the arts, journalism, religion, culture and customs, business and activism, reaching 7,327 people through awareness sessions and over 1.5 million people through social media, represents for Libya CO the best example of ""pushing the boundaries"" in the context of active conflict.",,,,,,,,,,,,,,,,,,
AS,Libya,52200,3,10,GBV,GBV prevention and response in humanitarian settings,Programming,Faith and Culture,"GBV still remains a sensitive issue which constitutes a taboo in the Libyan society, however UNFPA has made great achievements in putting the issue at the center of the public attention, involving government, private sector and civil society actors.",,,,,,,,,,,,,,,,,,
